polymer nbases
M44Fcsw_260815 5 214
F11Fcsw_1136 5 215
F11Fcsw_2831 5 215
F11Fcsw_6048 5 215
F11Fcsw_92754 5 215
F11Fcsw_125637 5 215
F11Fcsw_407851 5 215
F11Fcsw_412196 5 215
F11Fcsw_415252 5 215
F11Fcsw_427118 5 215
F11Fcsw_478675 5 215
F12Fcsw_2381 5 215
F12Fcsw_16613 5 215
F12Fcsw_20958 5 215
F12Fcsw_30901 5 215
F12Fcsw_40838 5 215
F12Fcsw_98224 5 215
F13Fcsw_3762 5 215
F13Fcsw_77293 5 215
F13Fcsw_85593 5 215
F13Fcsw_87070 5 215
F13Fcsw_92196 5 215
F13Fcsw_93778 5 215
F13Fcsw_186881 5 215
F13Fcsw_251837 5 215
F14Fcsw_6213 5 215
F14Fcsw_96903 5 215
F14Fcsw_101824 5 215
F14Fcsw_107866 5 215
F14Fcsw_118951 5 215
F14Fcsw_144003 5 215
F14Fcsw_159715 5 215
F14Fcsw_165971 5 215
F14Fcsw_175714 5 215
F14Fcsw_184914 5 215
F14Fcsw_191095 5 215
F14Fcsw_227966 5 215
F14Fcsw_251289 5 215
F14Fcsw_253068 5 215
F14Fcsw_253316 5 215
F14Fcsw_270605 5 215
F14Fcsw_271466 5 215
F21Fcsw_24236 5 215
F21Fcsw_44734 5 215
F21Fcsw_54689 5 215
F21Fcsw_56817 5 215
F21Fcsw_56822 5 215
F21Fcsw_386059 5 215
F21Fcsw_387719 5 215
F21Fcsw_418053 5 215
F21Fcsw_430591 5 215
F21Fcsw_459726 5 215
F21Fcsw_494216 5 215
F22Fcsw_70281 5 215
F22Fcsw_105047 5 215
F22Fcsw_417941 5 215
F22Fcsw_478306 5 215
F22Fcsw_502599 5 215
F23Fcsw_25120 5 215
F23Fcsw_63091 5 215
F23Fcsw_85338 5 215
F23Fcsw_88909 5 215
F23Fcsw_90862 5 215
F23Fcsw_124625 5 215
F23Fcsw_160746 5 215
F23Fcsw_180922 5 215
F23Fcsw_195790 5 215
F23Fcsw_199655 5 215
F23Fcsw_202007 5 215
F23Fcsw_204586 5 215
F23Fcsw_217601 5 215
F23Fcsw_225758 5 215
F23Fcsw_273335 5 215
F24Fcsw_13280 5 215
F24Fcsw_14220 5 215
F24Fcsw_25310 5 215
F24Fcsw_26617 5 215
F24Fcsw_57786 5 215
F24Fcsw_81778 5 215
F24Fcsw_111598 5 215
F24Fcsw_112938 5 215
F24Fcsw_118363 5 215
F24Fcsw_125412 5 215
F24Fcsw_130748 5 215
F24Fcsw_170028 5 215
F24Fcsw_182112 5 215
F24Fcsw_221030 5 215
F24Fcsw_221897 5 215
F24Fcsw_221936 5 215
F24Fcsw_243351 5 215
F31Fcsw_130248 5 215
F31Fcsw_134402 5 215
F31Fcsw_148702 5 215
F31Fcsw_149393 5 215
F31Fcsw_160134 5 215
F31Fcsw_163719 5 215
F31Fcsw_164559 5 215
F31Fcsw_165299 5 215
F31Fcsw_169731 5 215
F31Fcsw_174200 5 215
F31Fcsw_185539 5 215
F31Fcsw_192147 5 215
F31Fcsw_193765 5 215
F31Fcsw_198781 5 215
F31Fcsw_210502 5 215
F31Fcsw_212649 5 215
F31Fcsw_218066 5 215
F31Fcsw_218250 5 215
F31Fcsw_223355 5 215
F31Fcsw_225594 5 215
F31Fcsw_233374 5 215
F31Fcsw_234848 5 215
F31Fcsw_262546 5 215
F31Fcsw_262769 5 215
F31Fcsw_281523 5 215
F31Fcsw_282818 5 215
F31Fcsw_296319 5 215
F31Fcsw_317441 5 215
F31Fcsw_335673 5 215
F31Fcsw_335698 5 215
F31Fcsw_340981 5 215
F31Fcsw_343505 5 215
F31Fcsw_349439 5 215
F31Fcsw_351449 5 215
F31Fcsw_355307 5 215
F31Fcsw_367578 5 215
F32Fcsw_131328 5 215
F32Fcsw_149239 5 215
F32Fcsw_165792 5 215
F32Fcsw_169654 5 215
F32Fcsw_180629 5 215
F32Fcsw_183896 5 215
F32Fcsw_190630 5 215
F32Fcsw_194837 5 215
F32Fcsw_212762 5 215
F32Fcsw_221848 5 215
F32Fcsw_226803 5 215
F32Fcsw_246585 5 215
F32Fcsw_253729 5 215
F32Fcsw_265730 5 215
F32Fcsw_273597 5 215
F32Fcsw_281179 5 215
F32Fcsw_283526 5 215
F32Fcsw_288854 5 215
F32Fcsw_297540 5 215
F32Fcsw_306179 5 215
F32Fcsw_317941 5 215
F32Fcsw_320635 5 215
F32Fcsw_330208 5 215
F32Fcsw_343518 5 215
F32Fcsw_347715 5 215
F32Fcsw_351203 5 215
F32Fcsw_353366 5 215
F33Fcsw_28013 5 215
F33Fcsw_31100 5 215
F33Fcsw_159267 5 215
F33Fcsw_190109 5 215
F33Fcsw_230419 5 215
F33Fcsw_244679 5 215
F33Fcsw_264044 5 215
F34Fcsw_32899 5 215
F34Fcsw_58733 5 215
F34Fcsw_60030 5 215
F34Fcsw_61236 5 215
F34Fcsw_90964 5 215
F34Fcsw_94298 5 215
F34Fcsw_105324 5 215
F34Fcsw_106446 5 215
F34Fcsw_149990 5 215
F34Fcsw_155256 5 215
F34Fcsw_163279 5 215
F34Fcsw_188803 5 215
F34Fcsw_262045 5 215
M11Fcsw_3879 5 215
M11Fcsw_11535 5 215
M11Fcsw_88499 5 215
M11Fcsw_96925 5 215
M11Fcsw_103014 5 215
M11Fcsw_388967 5 215
M11Fcsw_449920 5 215
M11Fcsw_468360 5 215
M12Fcsw_46165 5 215
M12Fcsw_55687 5 215
M12Fcsw_98943 5 215
M12Fcsw_393686 5 215
M12Fcsw_421776 5 215
M12Fcsw_469975 5 215
M12Fcsw_501865 5 215
M13Fcsw_38132 5 215
M13Fcsw_64269 5 215
M13Fcsw_129210 5 215
M13Fcsw_149055 5 215
M13Fcsw_225752 5 215
M13Fcsw_259424 5 215
M13Fcsw_270853 5 215
M13Fcsw_272384 5 215
M14Fcsw_3482 5 215
M14Fcsw_27689 5 215
M14Fcsw_65295 5 215
M14Fcsw_77766 5 215
M14Fcsw_87163 5 215
M14Fcsw_105455 5 215
M14Fcsw_112958 5 215
M14Fcsw_120417 5 215
M14Fcsw_125780 5 215
M14Fcsw_136713 5 215
M14Fcsw_169671 5 215
M14Fcsw_185465 5 215
M14Fcsw_233990 5 215
M14Fcsw_260752 5 215
M14Fcsw_265165 5 215
M14Fcsw_267996 5 215
M21Fcsw_130426 5 215
M21Fcsw_138248 5 215
M21Fcsw_150778 5 215
M21Fcsw_157977 5 215
M21Fcsw_170337 5 215
M21Fcsw_175575 5 215
M21Fcsw_183409 5 215
M21Fcsw_186699 5 215
M21Fcsw_188081 5 215
M21Fcsw_189915 5 215
M21Fcsw_194963 5 215
M21Fcsw_196156 5 215
M21Fcsw_207780 5 215
M21Fcsw_212831 5 215
M21Fcsw_234407 5 215
M21Fcsw_234461 5 215
M21Fcsw_244303 5 215
M21Fcsw_259271 5 215
M21Fcsw_276873 5 215
M21Fcsw_283062 5 215
M21Fcsw_300856 5 215
M21Fcsw_307640 5 215
M21Fcsw_333247 5 215
M21Fcsw_348001 5 215
M21Fcsw_352607 5 215
M21Fcsw_353150 5 215
M21Fcsw_355772 5 215
M21Fcsw_359178 5 215
M21Fcsw_372671 5 215
M22Fcsw_140554 5 215
M22Fcsw_163862 5 215
M22Fcsw_172054 5 215
M22Fcsw_188547 5 215
M22Fcsw_194839 5 215
M22Fcsw_205925 5 215
M22Fcsw_228969 5 215
M22Fcsw_229370 5 215
M22Fcsw_230785 5 215
M22Fcsw_237672 5 215
M22Fcsw_275992 5 215
M22Fcsw_285556 5 215
M22Fcsw_308501 5 215
M22Fcsw_321936 5 215
M22Fcsw_323933 5 215
M22Fcsw_324017 5 215
M22Fcsw_330437 5 215
M22Fcsw_330770 5 215
M22Fcsw_352062 5 215
M22Fcsw_363326 5 215
M23Fcsw_13306 5 215
M23Fcsw_67983 5 215
M23Fcsw_74429 5 215
M23Fcsw_88436 5 215
M23Fcsw_94751 5 215
M23Fcsw_143132 5 215
M23Fcsw_165240 5 215
M23Fcsw_175871 5 215
M23Fcsw_177878 5 215
M23Fcsw_183675 5 215
M23Fcsw_188193 5 215
M23Fcsw_201088 5 215
M23Fcsw_208007 5 215
M23Fcsw_214995 5 215
M23Fcsw_223105 5 215
M23Fcsw_224568 5 215
M23Fcsw_257605 5 215
M23Fcsw_264006 5 215
M24Fcsw_35528 5 215
M24Fcsw_69909 5 215
M24Fcsw_121231 5 215
M24Fcsw_136541 5 215
M24Fcsw_148346 5 215
M24Fcsw_173859 5 215
M24Fcsw_192661 5 215
M24Fcsw_203045 5 215
M24Fcsw_215630 5 215
M24Fcsw_236570 5 215
M24Fcsw_256051 5 215
M41Fcsw_132742 5 215
M41Fcsw_147886 5 215
M41Fcsw_148712 5 215
M41Fcsw_152567 5 215
M41Fcsw_156841 5 215
M41Fcsw_163365 5 215
M41Fcsw_164932 5 215
M41Fcsw_168515 5 215
M41Fcsw_172191 5 215
M41Fcsw_181417 5 215
M41Fcsw_182432 5 215
M41Fcsw_190207 5 215
M41Fcsw_211424 5 215
M41Fcsw_217781 5 215
M41Fcsw_235774 5 215
M41Fcsw_242358 5 215
M41Fcsw_245684 5 215
M41Fcsw_249738 5 215
M41Fcsw_251813 5 215
M41Fcsw_261391 5 215
M41Fcsw_262106 5 215
M41Fcsw_268332 5 215
M41Fcsw_298170 5 215
M41Fcsw_301821 5 215
M41Fcsw_301870 5 215
M41Fcsw_306959 5 215
M41Fcsw_325022 5 215
M41Fcsw_327674 5 215
M41Fcsw_330895 5 215
M41Fcsw_331636 5 215
M41Fcsw_336452 5 215
M41Fcsw_343007 5 215
M41Fcsw_355407 5 215
M41Fcsw_357728 5 215
M41Fcsw_357731 5 215
M41Fcsw_371277 5 215
M41Fcsw_371510 5 215
M42Fcsw_130124 5 215
M42Fcsw_141503 5 215
M42Fcsw_149112 5 215
M42Fcsw_150549 5 215
M42Fcsw_152652 5 215
M42Fcsw_195528 5 215
M42Fcsw_206513 5 215
M42Fcsw_213356 5 215
M42Fcsw_227310 5 215
M42Fcsw_241583 5 215
M42Fcsw_247665 5 215
M42Fcsw_247901 5 215
M42Fcsw_252157 5 215
M42Fcsw_264015 5 215
M42Fcsw_296619 5 215
M42Fcsw_308642 5 215
M42Fcsw_318902 5 215
M42Fcsw_330862 5 215
M42Fcsw_331220 5 215
M42Fcsw_356794 5 215
M42Fcsw_368879 5 215
M42Fcsw_372348 5 215
M43Fcsw_38335 5 215
M43Fcsw_84511 5 215
M43Fcsw_94971 5 215
M43Fcsw_124621 5 215
M43Fcsw_126517 5 215
M43Fcsw_223765 5 215
M44Fcsw_35355 5 215
M44Fcsw_50972 5 215
M44Fcsw_53081 5 215
M44Fcsw_70183 5 215
M44Fcsw_86035 5 215
M44Fcsw_86939 5 215
M44Fcsw_94277 5 215
M44Fcsw_112259 5 215
M44Fcsw_114980 5 215
M44Fcsw_122711 5 215
M44Fcsw_138732 5 215
M44Fcsw_156956 5 215
M44Fcsw_166020 5 215
M44Fcsw_166918 5 215
M44Fcsw_180740 5 215
M44Fcsw_210975 5 215
M44Fcsw_239106 5 215
M44Fcsw_270346 5 215
F11Fcsw_2390 5 216
F11Fcsw_5321 5 216
F11Fcsw_69666 5 216
F11Fcsw_116122 5 216
F11Fcsw_386178 5 216
F11Fcsw_413658 5 216
F11Fcsw_427759 5 216
F11Fcsw_448118 5 216
F11Fcsw_459305 5 216
F12Fcsw_1785 5 216
F12Fcsw_2540 5 216
F12Fcsw_6941 5 216
F12Fcsw_7182 5 216
F12Fcsw_17194 5 216
F12Fcsw_31541 5 216
F12Fcsw_37518 5 216
F12Fcsw_50597 5 216
F12Fcsw_67977 5 216
F12Fcsw_87672 5 216
F12Fcsw_106115 5 216
F12Fcsw_112094 5 216
F12Fcsw_113932 5 216
F12Fcsw_124422 5 216
F12Fcsw_379321 5 216
F12Fcsw_391021 5 216
F12Fcsw_391047 5 216
F12Fcsw_407589 5 216
F12Fcsw_418203 5 216
F12Fcsw_434682 5 216
F12Fcsw_453934 5 216
F12Fcsw_485243 5 216
F12Fcsw_488230 5 216
F12Fcsw_488680 5 216
F12Fcsw_496483 5 216
F12Fcsw_501815 5 216
F13Fcsw_12740 5 216
F13Fcsw_44590 5 216
F13Fcsw_52480 5 216
F13Fcsw_54170 5 216
F13Fcsw_55613 5 216
F13Fcsw_83168 5 216
F13Fcsw_117609 5 216
F13Fcsw_121941 5 216
F13Fcsw_126166 5 216
F13Fcsw_142836 5 216
F13Fcsw_145893 5 216
F13Fcsw_146429 5 216
F13Fcsw_159155 5 216
F13Fcsw_186852 5 216
F13Fcsw_187651 5 216
F13Fcsw_193301 5 216
F13Fcsw_212644 5 216
F13Fcsw_222822 5 216
F13Fcsw_228842 5 216
F13Fcsw_231128 5 216
F13Fcsw_234260 5 216
F13Fcsw_257234 5 216
F14Fcsw_1509 5 216
F14Fcsw_18255 5 216
F14Fcsw_28598 5 216
F14Fcsw_28780 5 216
F14Fcsw_40832 5 216
F14Fcsw_71601 5 216
F14Fcsw_89223 5 216
F14Fcsw_91627 5 216
F14Fcsw_95876 5 216
F14Fcsw_122237 5 216
F14Fcsw_122301 5 216
F14Fcsw_123699 5 216
F14Fcsw_141080 5 216
F14Fcsw_141321 5 216
F14Fcsw_141411 5 216
F14Fcsw_144004 5 216
F14Fcsw_160377 5 216
F14Fcsw_168913 5 216
F14Fcsw_171129 5 216
F14Fcsw_171253 5 216
F14Fcsw_189453 5 216
F14Fcsw_194816 5 216
F14Fcsw_212735 5 216
F14Fcsw_221892 5 216
F14Fcsw_224885 5 216
F14Fcsw_234747 5 216
F14Fcsw_236116 5 216
F14Fcsw_246353 5 216
F14Fcsw_250794 5 216
F14Fcsw_253883 5 216
F14Fcsw_257960 5 216
F21Fcsw_21420 5 216
F21Fcsw_26186 5 216
F21Fcsw_30385 5 216
F21Fcsw_37139 5 216
F21Fcsw_43055 5 216
F21Fcsw_52087 5 216
F21Fcsw_61556 5 216
F21Fcsw_67254 5 216
F21Fcsw_73095 5 216
F21Fcsw_85746 5 216
F21Fcsw_122552 5 216
F21Fcsw_392593 5 216
F21Fcsw_394800 5 216
F21Fcsw_399379 5 216
F21Fcsw_409564 5 216
F21Fcsw_438076 5 216
F21Fcsw_438199 5 216
F21Fcsw_459537 5 216
F21Fcsw_467075 5 216
F22Fcsw_11445 5 216
F22Fcsw_14089 5 216
F22Fcsw_18206 5 216
F22Fcsw_35532 5 216
F22Fcsw_48404 5 216
F22Fcsw_62728 5 216
F22Fcsw_68167 5 216
F22Fcsw_91818 5 216
F22Fcsw_93841 5 216
F22Fcsw_96148 5 216
F22Fcsw_118119 5 216
F22Fcsw_119221 5 216
F22Fcsw_388996 5 216
F22Fcsw_397990 5 216
F22Fcsw_438321 5 216
F22Fcsw_446096 5 216
F22Fcsw_448413 5 216
F22Fcsw_471261 5 216
F22Fcsw_478338 5 216
F22Fcsw_498286 5 216
F23Fcsw_15778 5 216
F23Fcsw_19336 5 216
F23Fcsw_23988 5 216
F23Fcsw_26217 5 216
F23Fcsw_48767 5 216
F23Fcsw_78214 5 216
F23Fcsw_104530 5 216
F23Fcsw_107300 5 216
F23Fcsw_108125 5 216
F23Fcsw_144795 5 216
F23Fcsw_150799 5 216
F23Fcsw_156280 5 216
F23Fcsw_158215 5 216
F23Fcsw_171083 5 216
F23Fcsw_210111 5 216
F23Fcsw_229565 5 216
F23Fcsw_237656 5 216
F23Fcsw_250751 5 216
F23Fcsw_266512 5 216
F23Fcsw_268410 5 216
F24Fcsw_12320 5 216
F24Fcsw_29779 5 216
F24Fcsw_30483 5 216
F24Fcsw_52813 5 216
F24Fcsw_77174 5 216
F24Fcsw_108758 5 216
F24Fcsw_117638 5 216
F24Fcsw_123040 5 216
F24Fcsw_135268 5 216
F24Fcsw_147254 5 216
F24Fcsw_168658 5 216
F24Fcsw_170023 5 216
F24Fcsw_183115 5 216
F24Fcsw_183927 5 216
F24Fcsw_187297 5 216
F24Fcsw_206895 5 216
F24Fcsw_214458 5 216
F24Fcsw_218122 5 216
F24Fcsw_220237 5 216
F24Fcsw_229097 5 216
F24Fcsw_232486 5 216
F24Fcsw_241853 5 216
F24Fcsw_254710 5 216
F24Fcsw_259068 5 216
F24Fcsw_269152 5 216
F31Fcsw_130274 5 216
F31Fcsw_132018 5 216
F31Fcsw_134764 5 216
F31Fcsw_134864 5 216
F31Fcsw_143454 5 216
F31Fcsw_150567 5 216
F31Fcsw_164167 5 216
F31Fcsw_166697 5 216
F31Fcsw_168636 5 216
F31Fcsw_169971 5 216
F31Fcsw_207308 5 216
F31Fcsw_211586 5 216
F31Fcsw_212154 5 216
F31Fcsw_215671 5 216
F31Fcsw_223381 5 216
F31Fcsw_254523 5 216
F31Fcsw_259817 5 216
F31Fcsw_261993 5 216
F31Fcsw_265563 5 216
F31Fcsw_275032 5 216
F31Fcsw_283802 5 216
F31Fcsw_293694 5 216
F31Fcsw_299608 5 216
F31Fcsw_300732 5 216
F31Fcsw_301775 5 216
F31Fcsw_301955 5 216
F31Fcsw_304953 5 216
F31Fcsw_310996 5 216
F31Fcsw_312465 5 216
F31Fcsw_355348 5 216
F31Fcsw_359033 5 216
F31Fcsw_361601 5 216
F32Fcsw_142315 5 216
F32Fcsw_144026 5 216
F32Fcsw_156601 5 216
F32Fcsw_163180 5 216
F32Fcsw_173916 5 216
F32Fcsw_185307 5 216
F32Fcsw_187392 5 216
F32Fcsw_197073 5 216
F32Fcsw_207568 5 216
F32Fcsw_211324 5 216
F32Fcsw_237533 5 216
F32Fcsw_239919 5 216
F32Fcsw_246098 5 216
F32Fcsw_260955 5 216
F32Fcsw_265552 5 216
F32Fcsw_276638 5 216
F32Fcsw_278145 5 216
F32Fcsw_291655 5 216
F32Fcsw_293896 5 216
F32Fcsw_298206 5 216
F32Fcsw_316375 5 216
F32Fcsw_328267 5 216
F32Fcsw_332250 5 216
F32Fcsw_336388 5 216
F32Fcsw_345965 5 216
F32Fcsw_348217 5 216
F32Fcsw_348916 5 216
F32Fcsw_354104 5 216
F32Fcsw_356152 5 216
F32Fcsw_361071 5 216
F32Fcsw_366794 5 216
F32Fcsw_367187 5 216
F32Fcsw_374827 5 216
F33Fcsw_28487 5 216
F33Fcsw_32803 5 216
F33Fcsw_38519 5 216
F33Fcsw_40816 5 216
F33Fcsw_85026 5 216
F33Fcsw_88576 5 216
F33Fcsw_92872 5 216
F33Fcsw_102228 5 216
F33Fcsw_114636 5 216
F33Fcsw_138311 5 216
F33Fcsw_142797 5 216
F33Fcsw_153102 5 216
F33Fcsw_202667 5 216
F33Fcsw_216922 5 216
F33Fcsw_236236 5 216
F33Fcsw_245404 5 216
F33Fcsw_250228 5 216
F33Fcsw_257009 5 216
F33Fcsw_258658 5 216
F33Fcsw_269054 5 216
F34Fcsw_28818 5 216
F34Fcsw_34878 5 216
F34Fcsw_35285 5 216
F34Fcsw_36316 5 216
F34Fcsw_48893 5 216
F34Fcsw_65898 5 216
F34Fcsw_70150 5 216
F34Fcsw_78987 5 216
F34Fcsw_83673 5 216
F34Fcsw_91943 5 216
F34Fcsw_100623 5 216
F34Fcsw_110821 5 216
F34Fcsw_111182 5 216
F34Fcsw_125678 5 216
F34Fcsw_129257 5 216
F34Fcsw_132740 5 216
F34Fcsw_142624 5 216
F34Fcsw_143337 5 216
F34Fcsw_152117 5 216
F34Fcsw_153533 5 216
F34Fcsw_156217 5 216
F34Fcsw_162770 5 216
F34Fcsw_165618 5 216
F34Fcsw_181491 5 216
F34Fcsw_200922 5 216
F34Fcsw_207612 5 216
F34Fcsw_234697 5 216
F34Fcsw_241109 5 216
F34Fcsw_252347 5 216
F34Fcsw_252352 5 216
F34Fcsw_256281 5 216
F34Fcsw_263163 5 216
M11Fcsw_7393 5 216
M11Fcsw_77265 5 216
M11Fcsw_79490 5 216
M11Fcsw_86376 5 216
M11Fcsw_99264 5 216
M11Fcsw_121405 5 216
M11Fcsw_380774 5 216
M11Fcsw_395996 5 216
M11Fcsw_412629 5 216
M11Fcsw_433759 5 216
M11Fcsw_443763 5 216
M11Fcsw_445201 5 216
M11Fcsw_487160 5 216
M11Fcsw_488697 5 216
M11Fcsw_499458 5 216
M11Fcsw_505800 5 216
M12Fcsw_706 5 216
M12Fcsw_33298 5 216
M12Fcsw_47544 5 216
M12Fcsw_60073 5 216
M12Fcsw_63236 5 216
M12Fcsw_390123 5 216
M12Fcsw_399288 5 216
M12Fcsw_468457 5 216
M12Fcsw_506563 5 216
M13Fcsw_27012 5 216
M13Fcsw_39164 5 216
M13Fcsw_93488 5 216
M13Fcsw_98019 5 216
M13Fcsw_108874 5 216
M13Fcsw_120026 5 216
M13Fcsw_123803 5 216
M13Fcsw_159061 5 216
M13Fcsw_160832 5 216
M13Fcsw_186059 5 216
M13Fcsw_201080 5 216
M13Fcsw_242096 5 216
M14Fcsw_9554 5 216
M14Fcsw_9864 5 216
M14Fcsw_24781 5 216
M14Fcsw_38445 5 216
M14Fcsw_43644 5 216
M14Fcsw_106347 5 216
M14Fcsw_152043 5 216
M14Fcsw_180977 5 216
M14Fcsw_182761 5 216
M14Fcsw_196764 5 216
M14Fcsw_203912 5 216
M14Fcsw_217924 5 216
M14Fcsw_235057 5 216
M14Fcsw_246665 5 216
M14Fcsw_254993 5 216
M14Fcsw_256277 5 216
M14Fcsw_267551 5 216
M14Fcsw_269805 5 216
M21Fcsw_126992 5 216
M21Fcsw_144936 5 216
M21Fcsw_146250 5 216
M21Fcsw_150850 5 216
M21Fcsw_171635 5 216
M21Fcsw_172775 5 216
M21Fcsw_177858 5 216
M21Fcsw_183622 5 216
M21Fcsw_190069 5 216
M21Fcsw_198071 5 216
M21Fcsw_211398 5 216
M21Fcsw_215332 5 216
M21Fcsw_219753 5 216
M21Fcsw_228666 5 216
M21Fcsw_232054 5 216
M21Fcsw_234248 5 216
M21Fcsw_239073 5 216
M21Fcsw_241316 5 216
M21Fcsw_248618 5 216
M21Fcsw_253057 5 216
M21Fcsw_257784 5 216
M21Fcsw_261245 5 216
M21Fcsw_282290 5 216
M21Fcsw_290911 5 216
M21Fcsw_290984 5 216
M21Fcsw_292924 5 216
M21Fcsw_296483 5 216
M21Fcsw_296578 5 216
M21Fcsw_306143 5 216
M21Fcsw_307209 5 216
M21Fcsw_308479 5 216
M21Fcsw_315260 5 216
M21Fcsw_319789 5 216
M21Fcsw_320823 5 216
M21Fcsw_321816 5 216
M21Fcsw_325473 5 216
M21Fcsw_333028 5 216
M21Fcsw_344156 5 216
M21Fcsw_352883 5 216
M21Fcsw_362891 5 216
M21Fcsw_374237 5 216
M22Fcsw_157654 5 216
M22Fcsw_164270 5 216
M22Fcsw_175341 5 216
M22Fcsw_179263 5 216
M22Fcsw_194140 5 216
M22Fcsw_209994 5 216
M22Fcsw_210468 5 216
M22Fcsw_211876 5 216
M22Fcsw_221810 5 216
M22Fcsw_221960 5 216
M22Fcsw_231219 5 216
M22Fcsw_236115 5 216
M22Fcsw_248413 5 216
M22Fcsw_259381 5 216
M22Fcsw_283784 5 216
M22Fcsw_318826 5 216
M22Fcsw_340641 5 216
M22Fcsw_354127 5 216
M22Fcsw_361568 5 216
M22Fcsw_366169 5 216
M23Fcsw_2459 5 216
M23Fcsw_2905 5 216
M23Fcsw_13524 5 216
M23Fcsw_21818 5 216
M23Fcsw_22288 5 216
M23Fcsw_37064 5 216
M23Fcsw_63974 5 216
M23Fcsw_67527 5 216
M23Fcsw_72401 5 216
M23Fcsw_75916 5 216
M23Fcsw_78204 5 216
M23Fcsw_82372 5 216
M23Fcsw_92859 5 216
M23Fcsw_94552 5 216
M23Fcsw_96097 5 216
M23Fcsw_102323 5 216
M23Fcsw_102489 5 216
M23Fcsw_109175 5 216
M23Fcsw_109201 5 216
M23Fcsw_113316 5 216
M23Fcsw_118723 5 216
M23Fcsw_120163 5 216
M23Fcsw_125538 5 216
M23Fcsw_128925 5 216
M23Fcsw_134149 5 216
M23Fcsw_166238 5 216
M23Fcsw_174995 5 216
M23Fcsw_176644 5 216
M23Fcsw_188150 5 216
M23Fcsw_188582 5 216
M23Fcsw_190737 5 216
M23Fcsw_206328 5 216
M23Fcsw_215067 5 216
M23Fcsw_222564 5 216
M23Fcsw_231217 5 216
M23Fcsw_234360 5 216
M23Fcsw_234974 5 216
M23Fcsw_243697 5 216
M23Fcsw_257665 5 216
M23Fcsw_260155 5 216
M23Fcsw_266062 5 216
M23Fcsw_270556 5 216
M24Fcsw_6970 5 216
M24Fcsw_12655 5 216
M24Fcsw_30275 5 216
M24Fcsw_36223 5 216
M24Fcsw_45035 5 216
M24Fcsw_52470 5 216
M24Fcsw_53501 5 216
M24Fcsw_55524 5 216
M24Fcsw_65037 5 216
M24Fcsw_70993 5 216
M24Fcsw_89156 5 216
M24Fcsw_94174 5 216
M24Fcsw_98779 5 216
M24Fcsw_112862 5 216
M24Fcsw_118299 5 216
M24Fcsw_125039 5 216
M24Fcsw_146878 5 216
M24Fcsw_153204 5 216
M24Fcsw_168723 5 216
M24Fcsw_174913 5 216
M24Fcsw_185534 5 216
M24Fcsw_189546 5 216
M24Fcsw_224333 5 216
M24Fcsw_233683 5 216
M24Fcsw_245882 5 216
M24Fcsw_248116 5 216
M24Fcsw_251442 5 216
M24Fcsw_252493 5 216
M24Fcsw_258865 5 216
M24Fcsw_266365 5 216
M41Fcsw_133442 5 216
M41Fcsw_139834 5 216
M41Fcsw_142511 5 216
M41Fcsw_143363 5 216
M41Fcsw_150010 5 216
M41Fcsw_150951 5 216
M41Fcsw_154196 5 216
M41Fcsw_155130 5 216
M41Fcsw_174228 5 216
M41Fcsw_177248 5 216
M41Fcsw_179592 5 216
M41Fcsw_195137 5 216
M41Fcsw_197261 5 216
M41Fcsw_199152 5 216
M41Fcsw_207269 5 216
M41Fcsw_207289 5 216
M41Fcsw_208970 5 216
M41Fcsw_215433 5 216
M41Fcsw_217327 5 216
M41Fcsw_218931 5 216
M41Fcsw_236408 5 216
M41Fcsw_246521 5 216
M41Fcsw_251660 5 216
M41Fcsw_252833 5 216
M41Fcsw_258272 5 216
M41Fcsw_263225 5 216
M41Fcsw_276189 5 216
M41Fcsw_276443 5 216
M41Fcsw_280509 5 216
M41Fcsw_297078 5 216
M41Fcsw_301319 5 216
M41Fcsw_303486 5 216
M41Fcsw_308309 5 216
M41Fcsw_316649 5 216
M41Fcsw_320367 5 216
M41Fcsw_323221 5 216
M41Fcsw_324340 5 216
M41Fcsw_328326 5 216
M41Fcsw_344772 5 216
M41Fcsw_352137 5 216
M41Fcsw_359669 5 216
M41Fcsw_364539 5 216
M41Fcsw_368429 5 216
M41Fcsw_370213 5 216
M41Fcsw_370702 5 216
M41Fcsw_375376 5 216
M42Fcsw_135015 5 216
M42Fcsw_141378 5 216
M42Fcsw_145431 5 216
M42Fcsw_155982 5 216
M42Fcsw_160623 5 216
M42Fcsw_165888 5 216
M42Fcsw_174159 5 216
M42Fcsw_177914 5 216
M42Fcsw_178811 5 216
M42Fcsw_183959 5 216
M42Fcsw_184039 5 216
M42Fcsw_205292 5 216
M42Fcsw_206357 5 216
M42Fcsw_220698 5 216
M42Fcsw_223675 5 216
M42Fcsw_232025 5 216
M42Fcsw_246880 5 216
M42Fcsw_252113 5 216
M42Fcsw_259395 5 216
M42Fcsw_261438 5 216
M42Fcsw_300771 5 216
M42Fcsw_309456 5 216
M42Fcsw_334403 5 216
M42Fcsw_340304 5 216
M42Fcsw_359852 5 216
M42Fcsw_362304 5 216
M42Fcsw_371787 5 216
M43Fcsw_26443 5 216
M43Fcsw_33741 5 216
M43Fcsw_39564 5 216
M43Fcsw_52376 5 216
M43Fcsw_55049 5 216
M43Fcsw_82660 5 216
M43Fcsw_92571 5 216
M43Fcsw_107050 5 216
M43Fcsw_107377 5 216
